name,key_word,sn,reviews,abstract,detail
GraphECL: Towards Efficient Contrastive Learning for Graphs,['Graph Neural Networks'],8753,"[{'mark': [2, 3, 3], 'rate': 5, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 5}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 2, 3], 'rate': 6, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 5}]",,
An Implicit Watermark Framework for Adversary Identification,"['Adversarial attack', ' Forensic investigation']",8752,"[{'mark': [3, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [1, 1, 2], 'rate': 3, 'confidence': 2}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 1, 2], 'rate': 3, 'confidence': 3}]",,
PromptAgent: Strategic Planning with Language Models Enables Expert-level Prompt Optimization,"['Large Language Models', ' Expert-level Prompt Optimization', ' Strategic Planning']",8751,"[{'mark': [2, 3, 3], 'rate': 6, 'confidence': 2}, {'mark': [4, 3, 3], 'rate': 8, 'confidence': 4}, {'mark': [2, 3, 1], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 6, 'confidence': 4}]",,
Understanding Retrieval Augmentation for Long-Form Question Answering,"['Question Answering', ' Retrieval', ' Retrieval Augmented Generation', ' Long-Form Question Answering', ' Attribution', ' NLP', ' QA']",8750,"[{'mark': [2, 2, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 3, 1], 'rate': 3, 'confidence': 3}, {'mark': [4, 3, 3], 'rate': 8, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}]",,
Repeated Random Sampling for Minimizing the Time-to-Accuracy of Learning,"['data pruning', ' dataset distillation', ' random sampling', ' corset selection', ' data-efficient learning']",8746,"[{'mark': [3, 3, 3], 'rate': 8, 'confidence': 5}, {'mark': [1, 1, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 2, 3], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}]",,
Bias Runs Deep: Implicit Reasoning Biases in Persona-Assigned LLMs,"['Bias', ' Fairness', ' LLM', ' Reasoning', ' Persona']",8745,"[{'mark': [3, 4, 3], 'rate': 8, 'confidence': 5}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 4}]",,
Enhancing Instance-Level Image Classification with Set-Level Labels,"['set-level labels', ' fast excess risk rate', ' representation learning', ' few-shot learning']",8741,"[{'mark': [3, 2, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 3, 'confidence': 3}]",,
Rotation has two sides: Evaluating Data Augmentation for Deep One-class Classification,"['self-supervised learning', ' deep one-class cilassification']",8740,"[{'mark': [3, 2, 3], 'rate': 6, 'confidence': 2}, {'mark': [2, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 5}]",,
QuantEase: Optimization-based Quantization for Large Language Models,"['Post-training Quantization', ' Quantization', ' Large Language Models']",8739,"[{'mark': [4, 4, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 2, 4], 'rate': 6, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 4}]",,
On the Power of Multitask Representation Learning with Gradient Descent,"['representation learning', ' multi-task learning', ' gradient descent', ' generalization']",8738,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 2}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 3}]",,
Pushing Boundaries: Mixup's Influence on Neural Collapse,"['mixup', ' neural collapse', ' unconstrained features model']",8736,"[{'mark': [3, 3, 2], 'rate': 5, 'confidence': 2}, {'mark': [3, 1, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 1], 'rate': 5, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}]",,
sRGB Real Noise Modeling via Noise-Aware Sampling with Normalizing Flows,"['sRGB real noise modeling', ' Normalizing flow', ' Low-level vision']",8735,"[{'mark': [3, 4, 3], 'rate': 8, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 5}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 5}]",,
Open-Ended Learning in General-Sum Games: The Role of Diversity in Correlated Equilibrium,"['Correlated Equilibrium', ' Policy Diversity', ' PSRO']",8733,"[{'mark': [3, 2, 2], 'rate': 3, 'confidence': 5}, {'mark': [3, 2, 2], 'rate': 3, 'confidence': 2}, {'mark': [2, 1, 1], 'rate': 3, 'confidence': 3}, {'mark': [2, 1, 2], 'rate': 3, 'confidence': 3}]",,
On Local Equilibrium in Non-Concave Games,"['non-concave games', ' learning in games', ' no-regret algorithms', ' local equilibrium']",8732,"[{'mark': [3, 2, 3], 'rate': 6, 'confidence': 4}, {'mark': [4, 3, 4], 'rate': 1, 'confidence': 4}, {'mark': [4, 3, 3], 'rate': 8, 'confidence': 3}, {'mark': [3, 2, 1], 'rate': 3, 'confidence': 3}]",,
A Benchmark on Robust Semi-Supervised Learning in Open Environments,['Semi-Supervised Learning; Robustness; Open Environments'],8731,"[{'mark': [3, 3, 4], 'rate': 8, 'confidence': 5}, {'mark': [4, 3, 4], 'rate': 8, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 8, 'confidence': 5}, {'mark': [3, 4, 4], 'rate': 8, 'confidence': 5}]",,
Uncertainty-aware Graph-based Hyperspectral Image Classification,"['Uncertainty Quantification', ' Graph', ' Hyperspectral Image Classification']",8730,"[{'mark': [4, 2, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 2, 3], 'rate': 5, 'confidence': 2}, {'mark': [3, 2, 3], 'rate': 6, 'confidence': 2}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 4}]",,
Zero-shot Human-Object Interaction Detection via Conditional Multi-Modal Prompts,"['Human Object Interaction Detection', ' Zero-shot']",8729,"[{'mark': [2, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 6, 'confidence': 5}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 5}]",,
Pick and Adapt: An Iterative Approach for Source-Free Domain Adaptation,"['representation learning', ' domain adaptation']",8728,"[{'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 6, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 4}]",,
XplainLLM: A QA Explanation Dataset for Understanding LLM Decision-Making,"['Dataset', ' Explanation', ' XAI', ' Language Model']",8727,"[{'mark': [3, 2, 3], 'rate': 5, 'confidence': 2}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}]",,
Generative Adversarial Equilibrium Solvers,"['Game Theory', ' Amortized Optimization', ' Generalized Nash equilibrium', ' Economics']",8725,"[{'mark': [4, 4, 4], 'rate': 1, 'confidence': 5}, {'mark': [2, 2, 3], 'rate': 5, 'confidence': 4}, {'mark': [2, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [4, 2, 3], 'rate': 6, 'confidence': 4}]",,
"Rethinking Counterfactual Fairness: On Which Individuals to Enforce, and How?","['counterfactual fairness', ' fairness', ' causal effect', ' principal stratification']",8724,"[{'mark': [2, 2, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 3], 'rate': 6, 'confidence': 4}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 5}]",,
Learning Boolean functions with neural networks,"['Deep Learning Theory', ' Learning Theory', ' Gradient Descent', ' Analysis of Boolean functions']",8722,"[{'mark': [2, 1, 3], 'rate': 3, 'confidence': 3}, {'mark': [3, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [2, 1, 2], 'rate': 3, 'confidence': 3}]",,
Emergent Corpus Pretraining Benefits Vision Language Modeling,"['emergent communication', ' vision language pretraining', ' corpus transfer']",8721,"[{'mark': [2, 1, 1], 'rate': 3, 'confidence': 4}, {'mark': [1, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [1, 2, 1], 'rate': 3, 'confidence': 4}]",,
Rethinking Test-time Likelihood: The Likelihood Path Principle and Its Application to OOD Detection,"['outlier detection', ' ood', ' out-of-distribution', ' anomaly detection', ' variational autoencoder', ' VAE']",8717,"[{'mark': [3, 3, 2], 'rate': 6, 'confidence': 2}, {'mark': [2, 1, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 1, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 3], 'rate': 6, 'confidence': 2}]",,
Generative Adversarial Inverse Multiagent Learning,"['Inverse Game Theory', ' Inverse Multiagent Reinforcement Learning']",8714,"[{'mark': [2, 2, 3], 'rate': 6, 'confidence': 2}, {'mark': [2, 1, 2], 'rate': 3, 'confidence': 2}, {'mark': [4, 3, 4], 'rate': 1, 'confidence': 3}, {'mark': [4, 3, 3], 'rate': 8, 'confidence': 3}]",,
Learning to Play Atari in a World of Tokens,"['model-based reinforcement learning', ' transformer', ' vector quantised-variational autoencoder']",8712,"[{'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 3}]",,
Do Pre-trained Transformers Really Learn In-context by Gradient Descent?,"['In-context learning', ' gradient descent', ' large language models']",8711,"[{'mark': [3, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 2}, {'mark': [3, 4, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 3}]",,
Fairness-enhancing mixed effects deep learning improves fairness on in- and out-of-distribution clustered (non-iid) data,"['Fairness-enhancing models', ' adversarial debiasing', ' mixed effects deep learning', ' out of distribution generalization']",8710,"[{'mark': [2, 3, 1], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 5}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}]",,
FedOD: Federated Outlier Detection via Neural Approximation,"['outlier detection', ' federated learning']",8709,"[{'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [1, 1, 1], 'rate': 1, 'confidence': 4}]",,
Robustness Evaluation of Proxy Models against Adversarial Optimization,"['proxy gaming', ' reward hacking', ' specification gaming', ' misspecification', ' robustness', ' adversarial robustness', ' adversarial attacks', ' alignment', ' ai safety']",8708,"[{'mark': [3, 2, 3], 'rate': 5, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 3, 4], 'rate': 6, 'confidence': 3}, {'mark': [1, 1, 2], 'rate': 3, 'confidence': 3}]",,
Multi-Objective Multi-Solution Transport,['Multi-Objective Optimization'],8707,"[{'mark': [3, 3, 3], 'rate': 8, 'confidence': 4}, {'mark': [1, 2, 1], 'rate': 1, 'confidence': 5}, {'mark': [3, 3, 3], 'rate': 5, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [1, 3, 3], 'rate': 1, 'confidence': 5}]",,
FORKS: Fast Second-Order Online Kernel Learning using Incremental Sketching,"['Online Kernel Learning', ' Second-Order Method', ' Randomized Sketch']",8706,"[{'mark': [2, 2, 1], 'rate': 3, 'confidence': 4}, {'mark': [3, 2, 3], 'rate': 5, 'confidence': 4}, {'mark': [1, 2, 2], 'rate': 1, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 2}]",,
Graph Transformers on EHRs: Better Representation Improves Downstream Performance,"['transformers', ' graph neural networks', ' electronic health records']",8705,"[{'mark': [4, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 2, 3], 'rate': 8, 'confidence': 5}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}]",,
O3D: Offline Data-driven Discovery and Distillation for Sequential Decision-Making with Large Language Models,"['Offline In-Context Learning', ' Large Language Model Agent', ' Sequential Decision-Making']",8704,"[{'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 4}]",,
Counterfactual Fairness from Partially DAGs: A General Min-Max Optimization Framework,"['fairness', ' counterfactual fairness', ' DAG', ' partially DAG']",8703,"[{'mark': [3, 2, 2], 'rate': 5, 'confidence': 1}, {'mark': [1, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 3, 3], 'rate': 6, 'confidence': 4}]",,
On the Scalability and Memory Efficiency of Semidefinite Programs  for Lipschitz Constant Estimation of Neural Networks,"['Semidefinite programming', ' Lipschitz constant', ' Deep learning']",8702,"[{'mark': [3, 3, 4], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 6, 'confidence': 4}, {'mark': [3, 4, 2], 'rate': 5, 'confidence': 4}]",,
Efficient Recomputation of Marginal Likelihood upon Adding Training Data in Gaussian Processes and Simulator Fusion,"['Gaussian Process', ' bias variance tradeoff', ' marginal likelihood', ' model selection']",8700,"[{'mark': [3, 3, 2], 'rate': 6, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 3, 1], 'rate': 3, 'confidence': 4}]",,
Preconditioning for Physics-Informed Neural Networks,"['physics-informed neural network', ' partial differential equation', ' condition number', ' application']",8699,"[{'mark': [4, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [1, 3, 1], 'rate': 1, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 2}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 3}]",,
On the Role of Discrete Tokenization in Visual Representation Learning,"['Self-supervised learning', ' Masked image modeling', ' Discrete visual token']",8697,"[{'mark': [4, 4, 3], 'rate': 8, 'confidence': 3}, {'mark': [4, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 2, 3], 'rate': 6, 'confidence': 2}]",,
Large Language Models as Automated Aligners for  benchmarking  Vision-Language Models,"['LLMs', ' VLMs', ' Benchmark']",8696,"[{'mark': [4, 4, 4], 'rate': 8, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}]",,
CLaM-TTS: Improving Neural Codec Language Model for Zero-Shot Text-to-Speech,"['text-to-speech', ' speech synthesis', ' neural audio codec']",8692,"[{'mark': [4, 4, 4], 'rate': 8, 'confidence': 4}, {'mark': [3, 1, 2], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 5, 'confidence': 5}, {'mark': [4, 3, 4], 'rate': 8, 'confidence': 4}, {'mark': [3, 4, 4], 'rate': 8, 'confidence': 4}]",,
"AceGPT, Localizing Large Language Models in Arabic","['AceGPT', ' Arabic', ' Large Language Model', ' Localization']",8690,"[{'mark': [3, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}]",,
Improving Large Language Model Fine-tuning for Solving Math Problems,"['Math Problem Solving', ' Large Language Models']",8689,"[{'mark': [2, 2, 2], 'rate': 3, 'confidence': 2}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}]",,
Unveiling the Unseen: Identifiable Clusters in Trained Depthwise Convolutional Kernels,"['Depthwise Convolutions', ' Explainability', ' Neuroscience', ' Computer Vision', ' ConvNext']",8688,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 3, 'confidence': 5}, {'mark': [4, 4, 4], 'rate': 8, 'confidence': 2}, {'mark': [3, 3, 3], 'rate': 8, 'confidence': 4}]",,
UNR-Explainer: Counterfactual Explanations for Unsupervised Node Representation Learning Models,"['XAI', ' Unsupervised node representation learning', ' Counterfactual Explanations']",8687,"[{'mark': [2, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 2, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 8, 'confidence': 3}]",,
Reinforcement Learning for Large Group Systems using Hierarchical Kernel Representations,"['Reinforcement learning', ' Group Systems', ' Control Theory']",8686,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 2}, {'mark': [3, 2, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 3}]",,
Optimizing Interpersonal Communication by Simulating Audiences with Large Language Models,"['Communication', ' Interpersonal Relationships', ' Large Language Model Applications', ' Agent Simulations', ' Generative Agents']",8685,"[{'mark': [3, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 3, 3], 'rate': 5, 'confidence': 4}]",,
Enhancing Neural Network Transparency through Representation Analysis,"['transparency', ' interpretability', ' monitoring', ' alignment', ' ML safety']",8684,"[{'mark': [2, 1, 2], 'rate': 3, 'confidence': 2}, {'mark': [3, 2, 3], 'rate': 6, 'confidence': 2}, {'mark': [1, 1, 3], 'rate': 3, 'confidence': 3}]",,
Are Bert Family Good Instruction Followers?  A Study on Their Potential And Limitations,"['Instruction tuning', ' Large language models', ' BERT family', ' Natural language generation']",8680,"[{'mark': [4, 4, 4], 'rate': 6, 'confidence': 3}, {'mark': [3, 4, 3], 'rate': 8, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}]",,
SGOOD: Substructure-enhanced Graph-Level Out-of-Distribution Detection,"['out-of-distribution detection', ' graph classification']",8679,"[{'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}]",,
Jorge: Approximate Preconditioning for GPU-Efficient Second-Order Optimization,"['second order optimizer', ' hardware efficiency', ' approximate preconditioning']",8677,"[{'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [1, 4, 2], 'rate': 3, 'confidence': 2}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 4, 3], 'rate': 5, 'confidence': 5}]",,
Imitation Bootstrapped Reinforcement Learning,"['reinforcement learning', ' robotics', ' continuous control']",8676,"[{'mark': [3, 3, 2], 'rate': 5, 'confidence': 3}, {'mark': [2, 3, 2], 'rate': 6, 'confidence': 4}, {'mark': [2, 2, 1], 'rate': 3, 'confidence': 3}, {'mark': [3, 3, 2], 'rate': 6, 'confidence': 4}]",,
Exploring the Promise and Limits of Real-Time Recurrent Learning,"['recurrent neural networks', ' real-time recurrent learning', ' online recurrent learning', ' reinforcement learning', ' actor-critic', ' policy gradients']",8675,"[{'mark': [3, 3, 4], 'rate': 8, 'confidence': 4}, {'mark': [4, 4, 2], 'rate': 6, 'confidence': 3}, {'mark': [4, 3, 2], 'rate': 5, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 5, 'confidence': 3}]",,
Attribute-Enhanced Similarity Ranking for Sparse Link Prediction,"['Link Prediction', ' Graph Neural Networks', ' Graph Learning', ' Network Science']",8672,"[{'mark': [2, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [1, 2, 1], 'rate': 3, 'confidence': 4}, {'mark': [2, 3, 2], 'rate': 3, 'confidence': 4}, {'mark': [3, 3, 2], 'rate': 5, 'confidence': 4}]",,
Measuring Graph Similarity Using Transfer Cost of Forster Distributions,"['Graph similarity', ' Foster distributions']",8671,"[{'mark': [2, 2, 2], 'rate': 3, 'confidence': 3}, {'mark': [2, 2, 2], 'rate': 3, 'confidence': 4}, {'mark': [4, 4, 2], 'rate': 5, 'confidence': 4}, {'mark': [1, 2, 1], 'rate': 3, 'confidence': 4}]",,
TEMPO: Prompt-based Generative Pre-trained Transformer for Time Series Forecasting,['Forecasting; Time Series; Large Language Model'],8670,"[{'mark': [4, 3, 4], 'rate': 8, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [2, 2, 3], 'rate': 5, 'confidence': 4}]",,
Scaling physics-informed hard constraints with mixture-of-experts,"['Physics-Informed Machine Learning', ' PDEs', ' differentiable optimization', ' neural networks', ' mixture of experts', ' constrained optimization']",8669,"[{'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 4}, {'mark': [2, 3, 3], 'rate': 5, 'confidence': 4}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}, {'mark': [3, 3, 3], 'rate': 6, 'confidence': 3}]",,
